data_pid,location,price,time,title,month,brand,series,model,storage,coment
,        경기도 파주시 탄현면      ,450000,,아이폰12pro256gb,,애플,아이폰 12,pro,256.0,사진에서 보시다시피 아주 깨끗하고 사용하는데 문제가 없습니다
,        대전 서구 변동      ,300000,,아이폰12미니 128기가,,애플,아이폰 12,pro,128.0,"아이폰 12미니 128기가 화이트 입니다! 
떨어뜨린적이 기억이 안날정도로 없어서 상태는 완전 최상(찍힘 없음)! 
배터리 성능은 81프로 입니다~
강화유리 필름 부착 되어있어요
투명케이스 새거 하나 있는것도 드릴게요~~
중고거래여서 반품 불가입니다~"
,        경북 칠곡군 북삼읍      ,280000,,아이폰12미니 256기가,,애플,아이폰 12,mini,256.0,"아이폰12미니 256기가

액정 기스 백화 잔상없음

외관 파손없이 멀쩡합니다

유심장착 바로 사용 가능합니다

고장없고 정상작동 잘됩니다"
,        강원도 원주시 반곡동      ,160000,,아이폰12미니 128기가 팔아요,,애플,아이폰 12,mini,128.0,"배터리 성능 84 퍼 
페이스 아이디 X
후면 카메라는 초점이잘안맞는거같긴한데 사진찍는데 문제 없음  막 가져가실분 가져가세요 휴대폰 특성상 환불 안되세요"
,        대전 유성구 죽동      ,430000,,아이폰12프로 128기가 그래파이트,,애플,아이폰 12,pro,128.0,"핸드폰 모든 기능에 이상없습니다

항상 케이스와 필름 끼고 사용했습니다
하단부에 스크레치 조금 있고
화면에는 기스없습니당
배터리 성능: 78%

반품불가하며
원신흥동 거래 희망합니다"
,        경기도 화성시 동탄2동      ,111111,,아이폰12–> 14 추금 교환 원합니다,,애플,아이폰 12,regular,,"왼쪽 윗 부분에 긁힘 있고
배터리는 83입니다
추금 교환입니다"
,        서울 종로구 신문로2가      ,250000,,아이폰 12 mini 128기가 배터리 82%,,애플,아이폰 12,mini,128.0,"아이폰 12미니 블루색상이구요
풀박 상태구 깨끗하고 좋아용!!
모든 기능 정상적으로 작동 잘되구
유심꽂아서 바로 사용가능합니당~
구매,문의 채팅주세요"
,        광주 북구 일곡동      ,300000,,아이폰12 64기가,,애플,아이폰 12,regular,64.0,"아이폰12 64기가 정상해지폰 판매

사진보시면 상태는 찍힘은없고 오래 쓰다보니까 잔기스는있습니다 이런거 빼곤 배터리 성능도 84퍼이고 상태는 오래쓴거 치곤 깔끔합니다"
,        서울 광진구 능동      ,470000,,아이폰12pro 실버 128gb,,애플,아이폰 12,pro,128.0,"아이폰12프로 128기가 실버색상 판매합니다.
보호필름만 깨졌고 실제 액정은 멀쩡합니다. 
사진에 보이는 것처럼 측면에 생활기스 살짝 있는 거 제외하고는 상태 좋고 배터리 성능은 92%입니다. 
박스나 기타 제품은 없고 필요하시면 투명케이스 2개 드려요.
거래는 군자역에서 합니다."
,        경기도 양주시 덕계동      ,300000,,아이폰 12프로 256 팝니다,,애플,아이폰 12,pro,256.0,"사진에서 보는것처럼 뒷면 파손 있고
액정에 점 하나 있습니다
사진 요청 하시면 더 보내드리겠습니다."
,        서울 중랑구 중화동      ,350000,,아이폰 12 스페이스블랙 128 기가,,애플,아이폰 12,pro,128.0,"아이폰 12 
128기가 
스크레치 찍힘 생활기스 XXX
케이스빼고 한번도사용X
배터리 82프로 
박스도있습니다
전체 무기스 S급 
선택약정 25% 가입 가능
통신사 여부 상관 없이 유심 꽂으시면 바로 사용가능"
,        경기도 안양시 만안구 안양동      ,420000,,아이폰 12프로 128gb 스페이스 그레이 풀박 팝니다,,애플,아이폰 12,pro,128.0,"제품 작동 이상없구요 갤럭시로 넘어가서 팝니다
수리이력없구요 배터리 84프로입니다 
상태는 상단 하단 살짝 까짐있구요 그외에 이상없습니다 "
,        광주 북구 유동      ,285000,,아이폰12 128기가 팔아용💛,,애플,아이폰 12,regular,128.0,"충전 하는 쪽 밑면 옆에 아주 작은 찍힘 빼고 다른 부분은 기스도 하나 없습니다!
매일 케이스 끼고 다녔어요!
떨어뜨려서 케이스 빠지면서 조금 찍혀있음 ㅠㅠ

깨끗하게 2년 썼습니당
새 필름, 새 케이스 있어서 같이 드릴게용!
배터리 68퍼입니당 

쿨거시 28에 풀박 새 보조배터리두 같이 드릴게용(5000mAh)"
,        대전 동구 천동      ,200000,,아이폰12미니 128기가,,애플,아이폰 12,mini,128.0,생활기스 있어요
,        대전 서구 복수동      ,650000,,아이폰 12 프로맥스 256gb 배터리효율100,,애플,아이폰 12,pro max,256.0,"S급 아이폰 12프로맥스 팝니다.
기스나 사용감 적고요. 갖고있는 폰 케이스랑 강화유리까지 
드리겠습니다. 사양은 인터넷에 검색해서 보시면 될 것 같고요. 사진은 곧 올리겠습니다. 필름을 잘못 붙여서 그런겁니다. 배터리효율 100 정말 얼마 안썼습니다. 이 폰은 한 번 전체수리 받은 리퍼폰 입니다. 강화필름 2장, 케이스 2개 드립니다.
정말 애지 중지해서 썼습니다."
,        경기도 양주시 옥정동      ,750000,,아이폰 12 pro max 512기가 a급 이상.,,애플,아이폰 12,pro max,512.0,"패널까지 새로 교체했고, 배터리는 100프로입니다.
새패널로 교체한지 얼마안됬지만 급하게 저렴한금액으로 내놓습니다.
512기가라서 용량도 가장큰 용량이라 사진찍거나 영상찍는거 좋아하시는분들, 이메일 많이 사용하시는분들께도 추천드립니다~~"
,        경기도 수원시 권선구 서둔동      ,530000,,아이폰 12프로 128기가,,애플,아이폰 12,pro,128.0,"배터리성능 93
생활기스 약간"
,        경기도 용인시 처인구 양지면      ,30000,,아이폰 12미니 + 아이폰 13 박스,,애플,아이폰 12,mini,,"2개 일괄 30000원 입니다.
네고 가능합니다. 편하게 연락주세요."
,        대전 유성구 원신흥동      ,430000,,아이폰12프로 128기가 그래파이트,,애플,아이폰 12,pro,128.0,"핸드폰 모든 기능에 이상없습니다

항상 케이스와 필름 끼고 사용했습니다
하단부에 스크레치 조금 있고
화면에는 기스없습니당
배터리 성능: 78%

반품불가하며
원신흥동 거래 희망합니다"
,        경기도 평택시 장안동      ,20000,,아이폰12미니 배터리등등,,애플,아이폰 12,mini,,"배터리 자가교체하려다 실패해서 판매합니다
배터리 새거
후면 하우징스티커 x2
강화유리 x6
사생활보호 강화유리 x1
우레탄필름 x5
입니다"
,        경기도 부천시 상3동      ,400000,,아이폰 12프로 (퍼시픽 블루),,애플,아이폰 12,pro,,"-3년 반정도 사용해서 배터리는 크게 문제없으나 불편하시면 교체하시는 걸 권장드립니다

-파손된 곳은 따로 없고 지금 필름은 때어놓은 상태라 필름  필요하다하시면 새거 여러장 사놓은게 있어서 드릴게요

- 업데이트는 따로 안했습니다 미리 원하시면 말씀해주세요

-직거래는 상동, 부평 희망합니다

"
,        충남 천안시 서북구 쌍용2동      ,280000,,아이폰 12 미니 128g,,애플,아이폰 12,mini,128.0,"아이폰 12미니 128G 블랙

- 배터리 효율 : 87% (정품 배터리 교체 1회)
- 고장 x 기능 이상 x
- 필름 흠집이지 화면 이상 없음 
- 구성 : 핸드폰 단품 (충전기 x) + 박스 + 마뗑킴케이스
- 거래는 6/28일까지만 가능합니다
- 궁금한건 채팅주세요 !
- 거래 장소 : 월봉초등학교"
,        대구 북구 사수동      ,250000,,아이폰미니12 판매합니다,,애플,아이폰 12,mini,128.0,"깨끗하고기스하나없어요
128기가입니다"
,        경기도 의왕시 포일동      ,270000,,아이폰12 그린 128기가 팝니다,,애플,아이폰 12,regular,128.0,"*잘 사용하고 있던 핸드폰 새핸드폰을 구매하게 되어 팔아요*

•배터리는 80퍼 남아있고 메인보드 문제없고
카메라, 액정 깨진부분 없습니다!
•폰 모서리 부분에 생활 기스랑 찍힘 정도 조그만하게 있어요
•핸드폰 화면에 사생활보호필름 붙혀있는데
그 필름에 조금 실금가 있어요
•아이폰 박스(충전기 없음)에 넣어서 드립니다

편하게 연락주세요~!

*안양, 의왕 쪽에서 거래 희망해요"
,        서울 중구 을지로2가      ,570000,,아이폰 12프로 맥스 블루 256gb 판매합니다,,애플,아이폰 12,pro max,256.0,"아이폰 12프로 맥스 256기가 모델 판매합니다. 

사진에 보이시는 
액정 전면에 생활기스약간 포함해서 사이드에 작은 찍힘 자국있구요. 

배터리 효울 88% 입니다. 

****다른 구성품 없습니다****

직거래 희망장소
 
평일 주간 : 서울 중구 명동 부근 
평일 야간 - 주말 : 서울 서대문구 무악재역 부근"
,        경북 문경시 모전동      ,450000,,아이폰 12프로 512gb,,애플,아이폰 12,pro,512.0,"배터리 80

실버

정상작동

수리내역 없음

액정 테두리 생활기스 있음

찍힘 파손 없음"
,        서울 강남구 역삼1동      ,250000,,아이폰12미니 레드 64gb,,애플,아이폰 12,mini,64.0,"아이폰12미니 64GB 판매해요

액정엔 미세 잔기스 조금 있고

후면 유리는 아주 깨끗합니다

테투리에도 찍힘은 없고 테두리 기스 정도는 있습니다.

올 순정 상태 이니 , 겨울 전에 배터리만 한번 

교체하고 사용하시면 아주 상급의 상태이실 겁니다"
,        경기도 의정부시 의정부1동      ,750000,,아이폰 12 pro max 512기가 a급,,애플,아이폰 12,pro max,512.0,"패널 새로 교체까지한 제품입니다.
교체한지 얼마안됬지만 급하게 저렴한금액으로 내놓습니다~
512기가라서 용량도 가장큰 용량이라 사진찍거나, 이메일 등등 많이사용하시는분들께도 유용합니다^^"
,        서울 서대문구 신촌동      ,230000,,아이폰 12 미니 64g,,애플,아이폰 12,mini,64.0,"앞 뒷면 필름 붙여서 써서 기스 없이 깔끔하구요

케이스 항상 씌웠으나 모서리 찍힘 저정도 있네요

깔끔하게 썼구요

배터리 성능 81% 입니다. 

핸드폰이랑 케이블 이어폰 없는 박스만 가지고 있어요

문의 편하게 주세요"
,        서울 영등포구 신길제7동      ,230000,,아이폰 12 미니 64g,,애플,아이폰 12,mini,64.0,"앞 뒷면 필름 붙여서 써서 기스 없이 깔끔하구요

케이스 항상 씌웠으나 모서리 찍힘 저정도 있네요

깔끔하게 썼구요

배터리 성능 81% 입니다. 

핸드폰이랑 케이블 이어폰 없는 박스만 가지고 있어요

문의 편하게 주세요"
,        제주 제주시 한림읍      ,1200000,,아이폰 12 프로 맥스 pro max 512g 그래파이트 미개봉 새상품 팝니다.,,애플,아이폰 12,pro max,512.0,"아이폰 12 프로 맥스 PRO MAX 512G 그래파이트 미개봉 새상품 팝니다.
직거래만 하구요. 사실분만 연락주시고, 직거래는 한림/협재에서만 가능합니다.

업무상 서브폰으로 촬영용으로 사용하려고 구매했으나 
현재 13프로맥스 1테라 사용중이라 내놓습니다!

무슨 말도 안되는 교환이나 이상한 채팅은 바로 신고 및 차단 합니다.
자급제로 160만원정도 구입하였고, 미사용 미개봉 새상품으로
구매후 교환, 환불 불가 합니다.

네고 없이 120만원에 판매합니다."
,        충남 아산시 온양4동      ,270000,,아이폰12미니 128 화이트,,애플,아이폰 12,mini,128.0,"리퍼폰아닙니다. 수리내역 없습니다. 배터리 85%
2021년 9월 자급제로 구입했습니다. 케이스와 보호필름 사용해서 특별히 찍힘이나 액정문제 없습니다. 
거래는 퇴근이후(18:30이후)배방에서 가능합니다. ㅂ"
,        서울 용산구 한강로동      ,210000,,아이폰 12미니 블랙,,애플,아이폰 12,mini,64.0,"아이폰 12미니 64기가 

📍기기작동
-카메라 작동 잘 됩니다.
-지문인식 잘 됩니다.
-렉 안 걸려요
-64GB,배터리 효율 78입니다.

📍기스
-카메라 앞,뒤 기스 깨짐 없어요.
-뒷면 깨짐 있습니다.
-앞면 깨짐 없습니다.
-화면은 깨짐 없어요.
-생활기스 조금 있습니다.

배송비 별도 입니다 3000원
사생활 보호 필름 같이 드려요
직거래 가능해요
용산역, 신용산역, 이촌역, 삼각지역, 숙대입구역, 서울역 희망합니다."
,        경기도 시흥시 정왕본동      ,21000,,아이폰12프로 액세서리 판매합니다,,애플,아이폰 12,pro,,"케이스 *6
필름 *2  카메라필름 *1
케이블 *2
일괄판매합니다

택배ㅇ
시흥 정왕역 직거래ㅇ"
,        충남 아산시 영인면      ,320000,,아이폰 12 판매합니다,,애플,아이폰 12,regular,128.0,"• 아이폰 12 
• 색상 : 화이트
• GB : 128
• 배터리 성능 : 85%
중고폰시세사이트 현 시세 거의 최저가에 올렸습니다 
측면 기스 말곤 액정, 카메라 문제 하나도 없습니다 
관심있으시면 일단 문의 주세요
# 쿨거래 시 네고 가능!!!
# 시세출처 : 세티즌 중고시세"
,        서울 성동구 마장동      ,250000,,아이폰 미니12 128gb 자급제,,애플,아이폰 12,mini,128.0,"페이스 아이디 안됩니다
그 외 작동 이상없고
배터리 효율 75% 입니다"
,        서울 구로구 구로동      ,290000,,아이폰12미니 128g,,애플,아이폰 12,mini,128.0,"아이폰12미니 128g단품
효율83 페이스아디가능 
케이스 드림
아래쪽 한곳 찍힘 케이스 장착후 안보임
액정보호필름 오늘교체 액정정상
중고특성상 환불반품불가
팔리면글지웁니다"
,        인천 중구 영종동      ,430000,,아이폰12프로 128기가 실버,,애플,아이폰 12,pro,128.0,"깨끗하게 사용해서 스크레치도 거의 없는 아이폰입니다

카메라 보호필름 부착되어 있습니다

배터리성능 79%, 초기화 완료했습니다

박스 있습니다"
,        인천 연수구 송도동      ,320000,,아이폰 12 128기가 실버,,애플,아이폰 12,regular,128.0,"아이폰 12 실버 128 기가 팔아요
2-3년 정도 사용했고 사진 보시면 알겠지만
깨끗하게 써서 생활기스도 많이 없어요
배터리 성능 77%이고 다 정상작동 됩니다
핸드폰 바꿔서 팔아요
반값택배 가능하고 택배비 별도 추가됩니다~"
,        서울 마포구 상수동      ,430000,,아이폰 12 pro 256 스페이스그레이 잔기스없음,,애플,아이폰 12,pro,256.0,"배터리 성능 76%

상수역 
스타필드고양
삼송역 
직거래 가능

풀박스

사설수리이력 없음
카메라 앞면/후면 이상 없음
케이스를 사용해서 옆면 뒷면 깨끗합니다."
,        경기도 고양시 덕양구 삼송동      ,430000,,아이폰 12 pro 스페이스그레이 256 풀박스,,애플,아이폰 12,pro,256.0,"배터리 성능 76%

상수역 
스타필드고양
삼송역 
직거래 가능

풀박스

사설수리이력 없음
카메라 앞면/후면 이상 없음
케이스를 사용해서 옆면 뒷면 깨끗합니다."
,        서울 용산구 동자동      ,200000,,아이폰12,,애플,아이폰 12,regular,,"아이폰12판매합니다
배터리는86퍼구
바탕화면 밑에 자그만한점이잇습니다"
,        대구 북구 태전동      ,350000,,아이폰 미니 12   128,,애플,아이폰 12,mini,128.0,"s급이며 사진고ㅏ 동일하고
필름지 케이스 최근에 구매했습니다"
,        서울 서대문구 북가좌동      ,430000,,아이폰12프로(256),,애플,아이폰 12,pro,256.0,"아이폰12프로 256기가 입니다
상태A급 기스난데 없고
흠집 까진곳 하나도 없어요!!
색상은 골드입니다"
,        대구 서구 중리동      ,350000,,아이폰미니12   128,,애플,아이폰 12,mini,128.0,"상태 s급이며 사진과 동일
케이스 필름지 최근에 구매"
,        경기도 수원시 영통구 영통2동      ,600000,,아이폰 12 프로 배터리 99% 공식리퍼,,애플,아이폰 12,pro,128.0,"아이폰 12 Pro 그래파이트 128GB

광교 TUVA 에서 리퍼 받았고, 
리퍼 직 후 슈피겐 강화유리 붙여뒀습니다. 

사용을 거의 하지 않아 배터리 효율 99%에 잔기스나 찍힘 등 전혀 없는 S급 입니다. 

기존 박스랑 구성품도 다 있습니다. 
기변하고 그냥 소장하려다 이사 준비로 내놓습니다."
,        서울 서초구 방배본동      ,200000,,아이폰 12미니 레드 128기가입니다.,,애플,아이폰 12,mini,128.0,"약정끝나고 갈아타서 판매합니다!
케이스와 보호필름하고 조심히썼는데 
2년쓰다보니 당연히 까짐이 있습니다!

배터리 80퍼센트이네요!

사진 참고해서 사주세요~!"
,        경기도 동두천시 상패동      ,470000,,아이폰 12 프로 256기가 판매합니다,,애플,아이폰 12,pro,256.0,"다른 핸드폰으로 교환하실수도 있습니다
문제가 없습니다.
구매하시면 핸드폰 멋있는 케이스를 드리겠습니다."
,        충남 아산시 권곡동      ,150000,,아이폰12 128기가 삼성폰 교신 봅니다 판매도 해요,,애플,아이폰 12,regular,128.0,하자는 뒷유리 깨졌구요 앞유리 기스 있고 찍힘 많아요 후면 카메라 안나오고 얼굴인식 안고장났구요 후레쉬 안나와요 전화 할때 소리 작은 느낌인데 잘 모르겠고요 노트시리즈 교신 봅니다 배터리 성능85입니다
,        광주 북구 동림동      ,450000,,아이폰 12pro 512gb 골드 팔아요 배터리75%,,애플,아이폰 12,pro,512.0,"사진 그대로구요 
아이폰 12pro 512GB 골드 배터리75% 입니다
찍힘 살짝 있어요 
그 외는 깨끗합니다 
네고 사절해요"
,        서울 강남구 논현동      ,360000,,아이폰 12 pro 128 자급제/로즈골드,,애플,아이폰 12,pro,128.0,"아이폰 12 pro 128기가 로즈골드

배터리 성능77% /카메라,배터리 수리이력x
잔기스,생활기스 외 특이사항 없습니다.

풀박스입니다

직거래 강남권 가능합니다."
,        경남 김해시 활천동      ,290000,,아이폰 12미니 (128gb) 깨끗한 중고폰 팔아요 (배터리성능86%),,애플,아이폰 12,mini,128.0,"모든 기능 정상
정상 해지 완료

구매 후 유심 꽂아 바로 사용 가능합니다 :)
초기화 작업도 완료해 뒀어용!!

상태는 전체적으로 깨끗하며
기능 모두 잘 작동하는 정상 중고폰 입니다.

배터리 성능 86%
아주 짱짱해요!!

사진 참고해 주시고,
직거래 내외동 또는 주촌에서 가능합니다 :)"
,        서울 양천구 신정3동      ,220000,,아이폰 12미니 128기가 풀박스,,애플,아이폰 12,mini,128.0,"기능고장 없습니다!
왼쪽 위에 금가 있지만 멍은 없습니다!
거래할 장소 알려주시면 앞까지 갑니다!"
,        대전 유성구 궁동      ,440000,,아이폰12프로 256,,애플,아이폰 12,pro,256.0,"아이폰12 pro 256기가 골드 판매합니다.

항상 케이스 끼고 사용해서 잔기스 없고 필름은 원하시면 떼고 드립니다.

궁동에서 직거래 가능하고 택배거래도 가능합니다. 
충전기 포함이고 원하시면 박스와 사용하던 케이스도 드립니다."
,        경기도 평택시 소사동      ,400000,,아이폰12프로 128,,애플,아이폰 12,pro,128.0,"본체는 크게까지거나 문제있는곳 없어요. 아주약간의 생활기스정도. 
액정에는 생활기스가 좀있어요. 사진첨부함
필름붙이면티안나고 터치도이상없음
본체만있어요(박스/충전기x)
배터리 79퍼"
,        광주 광산구 월곡2동      ,200000,,아이폰 12미니 64g.,,애플,아이폰 12,mini,64.0,배터리 성능 73모두 정상적으로 작동합니다. 스피커 근처에서 작은 오류가 발생했습니다
,        서울 구로구 가리봉동      ,390000,,아이폰 12프로 128기가 퍼시픽블루 팝니다.,,애플,아이폰 12,pro,128.0,"아이폰12프로 퍼시픽 블루 128기가 

보시다시피 상태 너무 좋구요
수리한적 없습니다
항상 케이스 끼고 다녀서 깨끗하게 사용했구요

배터리 78프로입니다!!

모서리에 약간 까짐 있지만 티잘 안나구요
박스 있어요 살짝 깨진 충전기 선도 드려요

투명케이스 필름 있으면 챙겨드릴게요"
,        경남 진주시 가좌동      ,430000,,아이폰 12 pro 그래파이트 128,,애플,아이폰 12,pro,128.0,"상태 s급 별 하자 없습니다
그래파이트
매장 노래 틀던용
배터리 78
안가셔도 하루 거뜬히 넘게 버티네요"
,        경남 창원시 마산합포구 신포동2가      ,430000,,아이폰 12pro 그래파이트 128,,애플,아이폰 12,pro,128.0,"상태 s급
그래파이트
매장 노래 틀던용
배터리 78
문의주세요"
,        부산 부산진구 부암제1동      ,380000,,아이폰 12 프로 그래파이트 128기가,,애플,아이폰 12,pro,128.0,"아이폰 12프로 128기가 그래파이트 
배터리 성능 78%
맨마지막 사진에 모서리쪽 기스 살짝 있습니다.
보호필름 뜬부분있는데 구매하시면 강화유리보호필름 같이 드리겠습니다."
,        인천 미추홀구 주안8동      ,250000,,아이폰12미니 처분해용,,애플,아이폰 12,mini,128.0,"아이폰12미니 128기가 처분합니다
배터리 75% 
해당 모델 박스는 없고 타단말기 핑크색 박스로
보관중입니다
직거래 주안역 또는 부천역에서 진행해요!
박스내 구성품 사용❌
필름 부착되어있으며 투명케이스 씌워져있습니다

네고 안받습니다
거파하실거면 애초에 연락하지마세요"
,        대전 중구 옥계동      ,270000,,아이폰12 64gb,,애플,아이폰 12,regular,64.0,"아이폰12 1년반정도 사용
카메라쪽 칠이 조금 벗겨진 거 외에 깨지거나 고장난 부분 없습니다. 상태 좋아요
생활기스는 조금 있습니다:)
배터리 77"
,        경기도 화성시 향남읍      ,450000,,아이폰12pro 128g,,애플,아이폰 12,pro,128.0,"아이폰 12pro 128g 정상 해지폰입니다
애플 공홈에서 구매해서 쓰던거예요

배터리는 78% 이고, 
외형에는 하단부 작은 찍힘 이외 흠집 없습니다

액정 및 카메라 기능 모두 정상이고, 
케이스, 충전케이블, 액정필름, 케이스 모두 
같이 드립니다."
,        인천 서구 청라동      ,280000,,아이폰12,,애플,아이폰 12,regular,,"상태깨끗하구요
밑에살짝 기스있어요~"
,        경기도 안산시 단원구 백운동      ,300000,,iphone 12 mini 64 gb,,애플,아이폰 12,mini,64.0,"상대가 sss긒입니다
베터리 성능 76 % 엥요
박스 있고, 케이블이가 없습디다"
,        부산 부산진구 전포제1동      ,250000,,아이폰 12 미니 128g,,애플,아이폰 12,mini,128.0,"사진에 다 올려뒀습니다!
사용감 / 찍힘 / 액정깨짐 / 배터리 용량 

사진이 다 안올라가서 채팅 주시면 더 보여드립니다!

공장 초기화 해뒀습니다
유심 끼워서 바로 쓰시면 되요!"
,        서울 동작구 신대방제2동      ,420000,,아이폰12pro 128g 화이트,,애플,아이폰 12,pro,128.0,"아이폰12pro 128g 화이트
상태좋고 옆면에 케이스 뺐다꼈다 한 생활기스는 있어요!
배터리성능 79%"
,        경기도 성남시 수정구 복정동      ,320000,,아이폰12미니 화이트 256기가 32만 (+정품 충전케이블) - 가격 인하!,,애플,아이폰 12,mini,256.0,"# 아이폰12미니 화이트 256기가
# 배터리 성능 76% (교체 이력 X)

# 사생활 보호 필름 부착되어있습니다.

1️⃣ 정품 충전케이블 무료로 드립니다.
2️⃣ 케이스, 보호 필름, 케이블도 무료로 드립니다.

# 환불 안되오니 직거래시 상태 확인 부탁드립니다.

# 거래 장소 : 복정파출소 앞 

☑️ 320,000원 채팅 주세요 ☑️"
,        서울 도봉구 창제1동      ,330000,,아이폰12 퍼플 배터리 81% 깨끗,,애플,아이폰 12,regular,,"아이폰12 퍼플

아이폰 박스 포함
배터리 81% 하루 충분히 사용 가능함. 
화면 흑점
전후면 카메라, 화면 터치, 페이스아이디 등 아무런 문제 없습니다. 
판매가 360,000원"
,        광주 북구 신안동      ,475000,,아이폰 12프로 256 그래파이트,,애플,아이폰 12,pro,256.0,"그래파이트 아이폰 256기가
배터리 1월 전에 충장로 앙츠에서 교환 완료
현재 95퍼센트
핸드폰 구매로 인한 판매
판매 몇일전 살짝쿵 모서리 기스 
화면이 아닌 쇠? 부분 기스 난겁니다
케이스 끼면 전혀 안보여요
빠른 판매 원합니다😭😊
강화필름 5개 이상 드려요
3년 사용햇어요
화면상의 찍힘은 있지만
끝부분이라 전혀 문제되지 않습니다
쿨거원해요"
,        충남 아산시 배방읍      ,210000,,아이폰12미니 팝니다,,애플,아이폰 12,mini,64.0,깨진거 없고 생활기스있습니다 64기가에 배터리 효율 75입니다 파란색입니다 정상작동됩니다 하지만 카메라는 흐릿하게 보입니다 파란색입니다
,        서울 금천구 가산동      ,120000,,아이폰12 미니 64기가 판매합니다,,애플,아이폰 12,mini,64.0,"- 배터리 성능 76%
- 페이스 아이디 카메라 고장
- 화면 상단 스크롤 터치 손상
- 생활기스 및 액정 상단부 파손

화면 상단 스크롤 감도가 많이 떨어지긴 하였으나, 사용에는 지장 없습니다. 카메라 렌즈부 기스 있으나 사진은 정상적으로 잘 찍힙니다.

감사합니다."
,        경기도 남양주시 와부읍      ,238000,,아이폰 12 미니 블루색 팝니다.,,애플,아이폰 12,mini,64.0,"아이폰 12 미니 64G 블루색 팝니다.밧데리는84%입니다.케이스를 계속 착용후 사용해서 기스는 거의 없습니다.그러나 카메라 테두리는 약간 까짐이 있으나 카메라 성능에는 전혀 문제없습니다.(사진참조)
충전라이트닝케이블 애플정품 새제품 한개드립니다.초기화 해 놓았습니다.덕소입니다."
,        충남 공주시 신관동      ,150000,,아이폰 12미니 64,,애플,아이폰 12,mini,64.0,"2년전인가 구매 하였고 갤럭시로 바꿔서 판매합니다
찍힘 기스 하자 고려해서 싸게 내놓습니다
찍힘 기스는 사진에 다 첩부했고
하자는 통화소리가 조금 작습니다 시끄러운곳에 있으면 잘안들림니다
배터리 성능은 70-80정도 됩니다
궁금하신거 있으시면 연락 주세요

거래 장소:옥룡동 gs25마트 앞"
,        서울 노원구 상계9동      ,330000,,아이폰 12mini 64gb(그린) +에어팟3 판매합니다.,,애플,아이폰 12,mini,64.0,"아이폰 12미니 그린 64gb 배터리 84%입니다.
상태는 사진과 같고 기능상 문제는 따로 없습니다.
핸드폰 케이스랑 필름 잘 붙이고 다녀서 액정도 깔끔한 편입니다. 색깔도 실물로 보신다면 만족하실거라 생각합니다. 편하게 연락주세요! 에어팟은 통화시 음질이 깨져 노래듣는용으로 적합할거 같습니다! 네고 문의x 중고 거래 특성상 환불은 곤란하기에 신중히 결정해주시기 바랍니다!!"
,        경북 경주시 성건동      ,300000,,🌟아이폰 12미니 민트🌟,,애플,아이폰 12,mini,128.0,"아이폰 12미니 128GB 민트색상입니다.
아이폰13미니로 교체해서 판매합니다.

베터리 성능 교체하고 휴대폰 거의 사용하지 않아
90%이상입니다."
,        서울 영등포구 영등포동1가      ,280000,,아이폰 12 미니 128기가 화이트 판매,,애플,아이폰 12,mini,128.0,"아이폰 12 미니 128기가 입니다.

배터리 성능은 79%이고, 수리 맡긴 이력 없습니다.
사용하는 동안 한번도 케이스 빼지 않아서 액정이나 뒷면 모두 깨끗합니다.

신길역/여의도역 직거래나 편의점 반값택배로 거래 가능합니다.
환불이나 반품은 못해드립니다
문의 주세요~"
,        제주 서귀포시 천지동      ,200000,,아이폰12프로팝니다,,애플,아이폰 12,pro,,"카메라 안되요 수리비14만원
나오고 페이스아이디 다잘됨"
,        경기도 부천시 심곡2동      ,250000,,아이폰12미니 128기가 레드,,애플,아이폰 12,mini,128.0,"배터리는 정품 아닙니다 쿨거래23만원입니다.ᐟ 
거래원하시면 제가 가겠습니당"
,        대전 서구 복수동      ,300000,,아이폰12 미니 팝니다,,애플,아이폰 12,mini,,"외관 흠집 없이 깨끗합니다

케이스 포함해서 드립니다.

복수동자이 또는 관저 다온숲3단지에서 거래 가능합니다."
,        경기도 파주시 목동동      ,680000,,아이폰12 프로맥스128,,애플,아이폰 12,pro max,128.0,"새상품입니다 
열흘전 980000원 주고 
새상품 받았습니다
정상 해지폰이며 통신사 관계없이 사용가능
밧데리 효율 100프로
중고거래인만큼 환불×"
,        경기도 평택시 안중읍      ,500000,,아이폰12프로 256기가 퍼시픽블루,,애플,아이폰 12,pro,256.0,"아이폰 12프로 256기가  퍼시픽블루 판매 합니다
찍힘(잘보이지 않음) 부분 빼고 쌔끗한 제품입니다
박스포함이며 강화유리 붙여져 있는 상태입니다
택배 말고 직거래 선호 합니다
교환 환불 불가하오니 제품 자세히 보시어 결정해 주시면 감사하겠습니다"
,        경북 영주시 휴천2동      ,130000,,아이폰 12 미니 64기가 디스플레이 부분부분 터치 살짝 불량,,애플,아이폰 12,mini,64.0,"터치 되는 쪽이 있고 안되는 쪽이 있네요 ㅠㅠ 
기능은 다 정상입니다 터치만 문제에요
배터리 75입니다 
네고 해드릴게요~ 빨리 연락주세요"
